step,time_s,contact_force_N
1148,2.298000,0.000000
1149,2.300000,0.000000
1150,2.302000,0.000000
1151,2.304000,0.000000
1152,2.306000,0.000000
1153,2.308000,0.000000
1154,2.310000,0.000000
1155,2.312000,0.000000
1156,2.314000,0.000000
1157,2.316000,0.000000
1158,2.318000,0.000000
1159,2.320000,0.000000
1160,2.322000,0.000000
1161,2.324000,0.000000
1162,2.326000,0.000000
1163,2.328000,0.000000
1164,2.330000,0.000000
1165,2.332000,0.000000
1166,2.334000,0.000000
1167,2.336000,0.000000
1168,2.338000,0.000000
1169,2.340000,0.000000
1170,2.342000,0.000000
1171,2.344000,0.000000
1172,2.346000,0.000000
1173,2.348000,0.000000
1174,2.350000,0.000000
1175,2.352000,0.000000
1176,2.354000,0.000000
1177,2.356000,0.000000
1178,2.358000,0.000000
1179,2.360000,0.000000
1180,2.362000,0.000000
1181,2.364000,0.000000
1182,2.366000,0.000000
1183,2.368000,0.000000
1184,2.370000,0.000000
1185,2.372000,0.000000
1186,2.374000,0.000000
1187,2.376000,0.000000
1188,2.378000,0.000000
1189,2.380000,0.000000
1190,2.382000,0.000000
1191,2.384000,0.000000
1192,2.386000,0.000000
1193,2.388000,0.000000
1194,2.390000,0.000000
1195,2.392000,0.000000
1196,2.394000,0.000000
1197,2.396000,0.000000
1198,2.398000,0.000000
1199,2.400000,0.000000
1200,2.402000,0.000000
1201,2.404000,0.000000
1202,2.406000,0.000000
1203,2.408000,0.000000
1204,2.410000,0.000000
1205,2.412000,0.000000
1206,2.414000,0.000000
1207,2.416000,0.000000
1208,2.418000,0.000000
1209,2.420000,0.000000
1210,2.422000,0.000000
1211,2.424000,0.000000
1212,2.426000,0.000000
1213,2.428000,0.000000
1214,2.430000,0.000000
1215,2.432000,0.000000
1216,2.434000,0.000000
1217,2.436000,0.000000
1218,2.438000,0.000000
1219,2.440000,0.000000
1220,2.442000,0.000000
1221,2.444000,0.000000
1222,2.446000,0.000000
1223,2.448000,0.000000
1224,2.450000,0.000000
1225,2.452000,0.000000
1226,2.454000,0.000000
1227,2.456000,0.000000
1228,2.458000,0.000000
1229,2.460000,0.000000
1230,2.462000,0.000000
1231,2.464000,0.000000
1232,2.466000,0.000000
1233,2.468000,0.000000
1234,2.470000,0.000000
1235,2.472000,0.000000
1236,2.474000,0.000000
1237,2.476000,0.000000
1238,2.478000,0.000000
1239,2.480000,6.974992
1240,2.482000,12.064847
1241,2.484000,31.504426
1242,2.486000,48.205695
1243,2.488000,89.078807
1244,2.490000,132.648958
1245,2.492000,203.606730
1246,2.494000,306.007279
1247,2.496000,450.718594
1248,2.498000,648.562405
1249,2.500000,902.783512
1250,2.502000,1197.444720
1251,2.504000,1486.988823
1252,2.506000,1662.377601
1253,2.508000,299.093128
1254,2.510000,0.000000
1255,2.512000,22.923391
1256,2.514000,0.952473
1257,2.516000,0.000000
1258,2.518000,0.000000
1259,2.520000,0.000000
1260,2.522000,0.000000
1261,2.524000,0.000000
1262,2.526000,0.000000
1263,2.528000,0.000000
1264,2.530000,0.000000
1265,2.532000,0.000000
1266,2.534000,0.000000
1267,2.536000,0.000000
1268,2.538000,0.000000
1269,2.540000,0.000000
1270,2.542000,0.000000
1271,2.544000,0.000000
1272,2.546000,0.000000
1273,2.548000,0.000000
1274,2.550000,0.000000
1275,2.552000,0.000000
1276,2.554000,0.000000
1277,2.556000,0.000000
1278,2.558000,0.000000
1279,2.560000,0.000000
1280,2.562000,0.000000
1281,2.564000,0.000000
1282,2.566000,0.000000
1283,2.568000,0.000000
1284,2.570000,0.000000
1285,2.572000,0.000000
1286,2.574000,0.000000
1287,2.576000,0.000000
1288,2.578000,0.000000
1289,2.580000,0.000000
1290,2.582000,0.000000
1291,2.584000,0.000000
1292,2.586000,0.000000
1293,2.588000,0.000000
1294,2.590000,0.000000
1295,2.592000,0.000000
1296,2.594000,0.000000
1297,2.596000,0.000000
1298,2.598000,0.000000
1299,2.600000,0.000000
1300,2.602000,0.000000
1301,2.604000,0.000000
1302,2.606000,0.000000
1303,2.608000,0.000000
1304,2.610000,0.000000
1305,2.612000,0.000000
1306,2.614000,0.000000
1307,2.616000,0.000000
1308,2.618000,0.000000
1309,2.620000,0.000000
1310,2.622000,0.000000
1311,2.624000,0.000000
1312,2.626000,0.000000
1313,2.628000,0.000000
1314,2.630000,0.000000
1315,2.632000,0.000000
1316,2.634000,0.000000
1317,2.636000,0.000000
1318,2.638000,0.000000
1319,2.640000,0.000000
1320,2.642000,0.000000
1321,2.644000,0.000000
1322,2.646000,0.000000
1323,2.648000,0.000000
1324,2.650000,0.000000
1325,2.652000,0.000000
1326,2.654000,0.000000
1327,2.656000,0.000000
1328,2.658000,0.000000
1329,2.660000,0.000000
1330,2.662000,0.000000
1331,2.664000,0.000000
1332,2.666000,0.000000
1333,2.668000,0.000000
1334,2.670000,0.000000
1335,2.672000,0.000000
1336,2.674000,0.000000
1337,2.676000,0.000000
1338,2.678000,0.000000
1339,2.680000,0.000000
1340,2.682000,0.000000
1341,2.684000,0.000000
1342,2.686000,0.000000
1343,2.688000,0.000000
1344,2.690000,0.000000
1345,2.692000,0.000000
1346,2.694000,0.000000
1347,2.696000,0.000000
1348,2.698000,0.000000
1349,2.700000,0.000000
1350,2.702000,0.000000
1351,2.704000,0.000000
1352,2.706000,0.000000
1353,2.708000,0.000000
1354,2.710000,0.000000
1355,2.712000,0.000000
1356,2.714000,0.000000
1357,2.716000,0.000000
1358,2.718000,0.000000
1359,2.720000,0.000000
1360,2.722000,0.000000
1361,2.724000,0.000000
1362,2.726000,0.000000
1363,2.728000,0.000000
1364,2.730000,0.000000
1365,2.732000,0.000000
1366,2.734000,0.000000
1367,2.736000,0.000000
1368,2.738000,0.000000
1369,2.740000,0.000000
1370,2.742000,0.000000
1371,2.744000,0.000000
1372,2.746000,6.917242
1373,2.748000,11.773910
1374,2.750000,30.570131
1375,2.752000,46.528691
1376,2.754000,84.081222
1377,2.756000,124.095294
1378,2.758000,187.484973
1379,2.760000,276.517939
1380,2.762000,398.815119
1381,2.764000,561.569024
1382,2.766000,766.858096
1383,2.768000,1005.274582
1384,2.770000,1252.535433
1385,2.772000,1473.524439
1386,2.774000,1612.456755
1387,2.776000,411.669253
1388,2.778000,0.000000
1389,2.780000,0.919091
1390,2.782000,0.000000
1391,2.784000,0.000000
1392,2.786000,0.000000
1393,2.788000,0.000000
1394,2.790000,0.000000
1395,2.792000,0.000000
1396,2.794000,0.000000
1397,2.796000,0.000000
1398,2.798000,0.000000
1399,2.800000,0.000000
1400,2.802000,0.000000
1401,2.804000,0.000000
1402,2.806000,0.000000
1403,2.808000,0.000000
1404,2.810000,0.000000
1405,2.812000,0.000000
1406,2.814000,0.000000
1407,2.816000,0.000000
1408,2.818000,0.000000
1409,2.820000,0.000000
1410,2.822000,0.000000
1411,2.824000,0.000000
1412,2.826000,0.000000
1413,2.828000,0.000000
1414,2.830000,0.000000
1415,2.832000,0.000000
1416,2.834000,0.000000
1417,2.836000,0.000000
1418,2.838000,0.000000
1419,2.840000,0.000000
1420,2.842000,0.000000
1421,2.844000,0.000000
1422,2.846000,0.000000
1423,2.848000,0.000000
1424,2.850000,0.000000
1425,2.852000,0.000000
1426,2.854000,0.000000
1427,2.856000,0.000000
1428,2.858000,0.000000
1429,2.860000,0.000000
1430,2.862000,0.000000
1431,2.864000,0.000000
1432,2.866000,0.000000
1433,2.868000,0.000000
1434,2.870000,0.000000
1435,2.872000,0.000000
1436,2.874000,0.000000
1437,2.876000,0.000000
1438,2.878000,0.000000
1439,2.880000,0.000000
1440,2.882000,0.000000
1441,2.884000,0.000000
1442,2.886000,0.000000
1443,2.888000,0.000000
1444,2.890000,0.000000
1445,2.892000,0.000000
1446,2.894000,0.000000
1447,2.896000,0.000000
1448,2.898000,0.000000
1449,2.900000,0.000000
1450,2.902000,0.000000
1451,2.904000,0.000000
1452,2.906000,0.000000
1453,2.908000,0.000000
1454,2.910000,0.000000
1455,2.912000,0.000000
1456,2.914000,0.000000
1457,2.916000,0.000000
1458,2.918000,0.000000
1459,2.920000,0.000000
1460,2.922000,0.000000
1461,2.924000,0.000000
1462,2.926000,0.000000
1463,2.928000,0.000000
1464,2.930000,0.000000
1465,2.932000,0.000000
1466,2.934000,0.000000
1467,2.936000,0.000000
1468,2.938000,0.000000
1469,2.940000,0.000000
1470,2.942000,0.000000
1471,2.944000,0.000000
1472,2.946000,0.000000
1473,2.948000,0.000000
1474,2.950000,0.000000
1475,2.952000,0.000000
1476,2.954000,0.000000
1477,2.956000,0.000000
1478,2.958000,0.000000
1479,2.960000,0.000000
1480,2.962000,0.000000
1481,2.964000,0.000000
1482,2.966000,0.000000
1483,2.968000,0.000000
1484,2.970000,0.000000
1485,2.972000,0.000000
1486,2.974000,0.000000
1487,2.976000,0.000000
1488,2.978000,0.000000
1489,2.980000,0.000000
1490,2.982000,0.000000
1491,2.984000,0.000000
1492,2.986000,0.000000
1493,2.988000,0.000000
1494,2.990000,0.000000
1495,2.992000,0.000000
1496,2.994000,0.000000
1497,2.996000,0.000000
1498,2.998000,0.000000
1499,3.000000,0.000000
1500,3.002000,0.000000
1501,3.004000,0.000000
1502,3.006000,0.000000
1503,3.008000,0.000000
1504,3.010000,0.000000
1505,3.012000,0.000000
1506,3.014000,6.893350
1507,3.016000,11.617885
1508,3.018000,27.965013
1509,3.020000,41.411356
1510,3.022000,70.046860
1511,3.024000,116.176308
1512,3.026000,166.844644
1513,3.028000,247.048397
1514,3.030000,358.430661
1515,3.032000,508.421581
1516,3.034000,701.412699
1517,3.036000,932.344141
1518,3.038000,1181.528848
1519,3.040000,1416.263790
1520,3.042000,1589.598331
1521,3.044000,1527.154843
1522,3.046000,75.229526
1523,3.048000,0.000000
1524,3.050000,31.767396
1525,3.052000,0.000000
1526,3.054000,0.000000
1527,3.056000,0.000000
1528,3.058000,0.000000
1529,3.060000,0.000000
1530,3.062000,0.000000
1531,3.064000,0.000000
1532,3.066000,0.000000
1533,3.068000,0.000000
1534,3.070000,0.000000
1535,3.072000,0.000000
1536,3.074000,0.000000
1537,3.076000,0.000000
1538,3.078000,0.000000
1539,3.080000,0.000000
1540,3.082000,0.000000
1541,3.084000,0.000000
1542,3.086000,0.000000
1543,3.088000,0.000000
1544,3.090000,0.000000
1545,3.092000,0.000000
1546,3.094000,0.000000
1547,3.096000,0.000000
1548,3.098000,0.000000
1549,3.100000,0.000000
1550,3.102000,0.000000
1551,3.104000,0.000000
1552,3.106000,0.000000
1553,3.108000,0.000000
1554,3.110000,0.000000
1555,3.112000,0.000000
1556,3.114000,0.000000
1557,3.116000,0.000000
1558,3.118000,0.000000
1559,3.120000,0.000000
1560,3.122000,0.000000
1561,3.124000,0.000000
1562,3.126000,0.000000
1563,3.128000,0.000000
1564,3.130000,0.000000
1565,3.132000,0.000000
1566,3.134000,0.000000
1567,3.136000,0.000000
1568,3.138000,0.000000
1569,3.140000,0.000000
1570,3.142000,0.000000
1571,3.144000,0.000000
1572,3.146000,0.000000
1573,3.148000,0.000000
1574,3.150000,0.000000
1575,3.152000,0.000000
1576,3.154000,0.000000
1577,3.156000,0.000000
1578,3.158000,0.000000
1579,3.160000,0.000000
1580,3.162000,0.000000
1581,3.164000,0.000000
1582,3.166000,0.000000
1583,3.168000,0.000000
1584,3.170000,0.000000
1585,3.172000,0.000000
1586,3.174000,0.000000
1587,3.176000,0.000000
1588,3.178000,0.000000
1589,3.180000,0.000000
1590,3.182000,0.000000
1591,3.184000,0.000000
1592,3.186000,0.000000
1593,3.188000,0.000000
1594,3.190000,0.000000
1595,3.192000,0.000000
1596,3.194000,0.000000
1597,3.196000,0.000000
1598,3.198000,0.000000
1599,3.200000,0.000000
1600,3.202000,0.000000
1601,3.204000,0.000000
1602,3.206000,0.000000
1603,3.208000,0.000000
1604,3.210000,0.000000
1605,3.212000,0.000000
1606,3.214000,0.000000
1607,3.216000,0.000000
1608,3.218000,0.000000
1609,3.220000,0.000000
1610,3.222000,0.000000
1611,3.224000,0.000000
1612,3.226000,0.000000
1613,3.228000,0.000000
1614,3.230000,0.000000
1615,3.232000,0.000000
1616,3.234000,0.000000
1617,3.236000,0.000000
1618,3.238000,0.000000
1619,3.240000,0.000000
1620,3.242000,0.000000
1621,3.244000,0.000000
1622,3.246000,0.000000
1623,3.248000,0.000000
1624,3.250000,0.000000
1625,3.252000,0.000000
1626,3.254000,0.000000
1627,3.256000,0.000000
1628,3.258000,0.000000
1629,3.260000,0.000000
1630,3.262000,0.000000
1631,3.264000,0.000000
1632,3.266000,0.000000
1633,3.268000,0.000000
1634,3.270000,0.000000
1635,3.272000,0.000000
1636,3.274000,0.000000
1637,3.276000,0.000000
1638,3.278000,0.000000
1639,3.280000,0.000000
1640,3.282000,0.000000
1641,3.284000,6.971521
1642,3.286000,12.048841
1643,3.288000,31.455790
1644,3.290000,48.118580
1645,3.292000,88.834019
1646,3.294000,132.188797
1647,3.296000,202.754994
1648,3.298000,304.426778
1649,3.300000,447.895805
1650,3.302000,643.772278
1651,3.304000,895.253706
1652,3.306000,1186.902220
1653,3.308000,1474.963798
1654,3.310000,1658.942681
1655,3.312000,1209.737068
1656,3.314000,0.000000
1657,3.316000,0.936117
1658,3.318000,8.030934
1659,3.320000,0.000000
1660,3.322000,0.000000
1661,3.324000,0.000000
1662,3.326000,0.000000
1663,3.328000,0.000000
1664,3.330000,0.000000
1665,3.332000,0.000000
1666,3.334000,0.000000
1667,3.336000,0.000000
1668,3.338000,0.000000
1669,3.340000,0.000000
1670,3.342000,0.000000
1671,3.344000,0.000000
1672,3.346000,0.000000
1673,3.348000,0.000000
1674,3.350000,0.000000
1675,3.352000,0.000000
1676,3.354000,0.000000
1677,3.356000,0.000000
1678,3.358000,0.000000
1679,3.360000,0.000000
1680,3.362000,0.000000
1681,3.364000,0.000000
1682,3.366000,0.000000
1683,3.368000,0.000000
1684,3.370000,0.000000
1685,3.372000,0.000000
1686,3.374000,0.000000
1687,3.376000,0.000000
1688,3.378000,0.000000
1689,3.380000,0.000000
1690,3.382000,0.000000
1691,3.384000,0.000000
1692,3.386000,0.000000
1693,3.388000,0.000000
1694,3.390000,0.000000
1695,3.392000,0.000000
1696,3.394000,0.000000
1697,3.396000,0.000000
1698,3.398000,0.000000
1699,3.400000,0.000000
1700,3.402000,0.000000
1701,3.404000,0.000000
1702,3.406000,0.000000
1703,3.408000,0.000000
1704,3.410000,0.000000
1705,3.412000,0.000000
1706,3.414000,0.000000
1707,3.416000,0.000000
1708,3.418000,0.000000
1709,3.420000,0.000000
1710,3.422000,0.000000
1711,3.424000,0.000000
1712,3.426000,0.000000
1713,3.428000,0.000000
1714,3.430000,0.000000
1715,3.432000,0.000000
1716,3.434000,0.000000
1717,3.436000,0.000000
1718,3.438000,0.000000
1719,3.440000,0.000000
1720,3.442000,0.000000
1721,3.444000,0.000000
1722,3.446000,0.000000
1723,3.448000,0.000000
1724,3.450000,0.000000
1725,3.452000,0.000000
1726,3.454000,0.000000
1727,3.456000,0.000000
1728,3.458000,0.000000
1729,3.460000,0.000000
1730,3.462000,0.000000
1731,3.464000,0.000000
1732,3.466000,0.000000
1733,3.468000,0.000000
1734,3.470000,0.000000
1735,3.472000,0.000000
1736,3.474000,0.000000
1737,3.476000,0.000000
1738,3.478000,0.000000
1739,3.480000,0.000000
1740,3.482000,0.000000
1741,3.484000,0.000000
1742,3.486000,0.000000
1743,3.488000,0.000000
1744,3.490000,0.000000
1745,3.492000,0.000000
1746,3.494000,0.000000
1747,3.496000,0.000000
1748,3.498000,0.000000
1749,3.500000,0.000000
1750,3.502000,0.000000
1751,3.504000,0.000000
1752,3.506000,0.000000
1753,3.508000,0.000000
1754,3.510000,0.000000
1755,3.512000,0.000000
1756,3.514000,0.000000
1757,3.516000,0.000000
1758,3.518000,0.000000
1759,3.520000,0.000000
1760,3.522000,0.000000
1761,3.524000,0.000000
1762,3.526000,0.000000
1763,3.528000,0.000000
1764,3.530000,0.000000
1765,3.532000,0.000000
1766,3.534000,0.000000
1767,3.536000,0.000000
1768,3.538000,0.000000
1769,3.540000,0.000000
1770,3.542000,0.000000
1771,3.544000,0.000000
1772,3.546000,0.000000
1773,3.548000,0.000000
1774,3.550000,6.900974
1775,3.552000,11.673097
1776,3.554000,28.228215
1777,3.556000,41.886287
1778,3.558000,70.985591
1779,3.560000,118.181589
1780,3.562000,170.301098
1781,3.564000,253.241894
1782,3.566000,369.158464
1783,3.568000,526.242973
1784,3.570000,729.361309
1785,3.572000,972.790120
1786,3.574000,1234.172009
1787,3.576000,1475.046616
1788,3.578000,1626.635435
1789,3.580000,352.643359
1790,3.582000,0.000000
1791,3.584000,8.079542
1792,3.586000,0.000000
1793,3.588000,0.000000
1794,3.590000,0.000000
1795,3.592000,0.000000
1796,3.594000,0.000000
1797,3.596000,0.000000
1798,3.598000,0.000000
1799,3.600000,0.000000
1800,3.602000,0.000000
1801,3.604000,0.000000
1802,3.606000,0.000000
1803,3.608000,0.000000
1804,3.610000,0.000000
1805,3.612000,0.000000
1806,3.614000,0.000000
1807,3.616000,0.000000
1808,3.618000,0.000000
1809,3.620000,0.000000
1810,3.622000,0.000000
1811,3.624000,0.000000
1812,3.626000,0.000000
1813,3.628000,0.000000
1814,3.630000,0.000000
1815,3.632000,0.000000
1816,3.634000,0.000000
1817,3.636000,0.000000
1818,3.638000,0.000000
1819,3.640000,0.000000
1820,3.642000,0.000000
1821,3.644000,0.000000
1822,3.646000,0.000000
1823,3.648000,0.000000
1824,3.650000,0.000000
1825,3.652000,0.000000
1826,3.654000,0.000000
1827,3.656000,0.000000
1828,3.658000,0.000000
1829,3.660000,0.000000
1830,3.662000,0.000000
1831,3.664000,0.000000
1832,3.666000,0.000000
1833,3.668000,0.000000
1834,3.670000,0.000000
1835,3.672000,0.000000
1836,3.674000,0.000000
1837,3.676000,0.000000
1838,3.678000,0.000000
1839,3.680000,0.000000
1840,3.682000,0.000000
1841,3.684000,0.000000
1842,3.686000,0.000000
1843,3.688000,0.000000
1844,3.690000,0.000000
1845,3.692000,0.000000
1846,3.694000,0.000000
1847,3.696000,0.000000
1848,3.698000,0.000000
1849,3.700000,0.000000
1850,3.702000,0.000000
1851,3.704000,0.000000
1852,3.706000,0.000000
1853,3.708000,0.000000
1854,3.710000,0.000000
1855,3.712000,0.000000
1856,3.714000,0.000000
1857,3.716000,0.000000
1858,3.718000,0.000000
1859,3.720000,0.000000
1860,3.722000,0.000000
1861,3.724000,0.000000
1862,3.726000,0.000000
1863,3.728000,0.000000
1864,3.730000,0.000000
1865,3.732000,0.000000
1866,3.734000,0.000000
1867,3.736000,0.000000
1868,3.738000,0.000000
1869,3.740000,0.000000
1870,3.742000,0.000000
1871,3.744000,0.000000
1872,3.746000,0.000000
1873,3.748000,0.000000
1874,3.750000,0.000000
1875,3.752000,0.000000
1876,3.754000,0.000000
1877,3.756000,0.000000
1878,3.758000,0.000000
1879,3.760000,0.000000
1880,3.762000,0.000000
1881,3.764000,0.000000
1882,3.766000,0.000000
1883,3.768000,0.000000
1884,3.770000,0.000000
1885,3.772000,0.000000
1886,3.774000,0.000000
1887,3.776000,0.000000
1888,3.778000,0.000000
1889,3.780000,0.000000
1890,3.782000,0.000000
1891,3.784000,0.000000
1892,3.786000,0.000000
1893,3.788000,0.000000
1894,3.790000,0.000000
1895,3.792000,0.000000
1896,3.794000,0.000000
1897,3.796000,0.000000
1898,3.798000,0.000000
1899,3.800000,0.000000
1900,3.802000,0.000000
1901,3.804000,0.000000
1902,3.806000,0.000000
